timestamp,EEG1,EEG2,EEG3,EEG4,EOG
1.740000,1.417263,7.379226,5.353777,-3.424491,1.221499
1.744000,-0.570451,6.226345,6.584286,-0.895979,1.013644
1.748000,-2.723682,4.310349,6.859073,1.150113,0.788846
1.752000,-4.754122,1.875972,6.210065,2.509403,0.552969
1.756000,-6.350690,-0.720047,4.863273,3.203115,0.312279
1.760000,-7.256633,-3.099510,3.158491,3.431698,0.073018
1.764000,-7.333784,-4.957554,1.437784,3.463968,-0.158627
1.768000,-6.597068,-6.133579,-0.058588,3.509399,-0.376866
1.772000,-5.208237,-6.637085,-1.253209,3.621718,-0.576425
1.776000,-3.431907,-6.621023,-2.229160,3.673366,-0.752747
1.780000,-1.565194,-6.313777,-3.168049,3.410419,-0.902178
1.784000,0.136451,-5.931585,-4.251182,2.566438,-1.022050
1.788000,1.518330,-5.602110,-5.562068,0.990223,-1.110771
1.792000,2.551323,-5.323502,-7.026452,-1.261530,-1.167863
1.796000,3.318984,-4.972441,-8.413173,-3.907398,-1.193971
1.800000,3.969062,-4.357979,-9.397238,-6.506293,-1.190829
1.804000,4.648148,-3.303691,-9.664218,-8.585690,-1.161153
1.808000,5.437730,-1.728091,-9.019210,-9.783822,-1.108555
1.812000,6.313083,0.301151,-7.463195,-9.956813,-1.037375
1.816000,7.138291,2.561725,-5.207962,-9.211182,-0.952483
1.820000,7.698970,4.720980,-2.624443,-7.850094,-0.859147
1.824000,7.763622,6.418598,-0.140507,-6.256431,-0.762746
1.828000,7.155652,7.361836,1.877480,-4.755602,-0.668626
1.832000,5.814330,7.403983,3.219059,-3.512047,-0.581843
1.836000,3.826093,6.581704,3.871110,-2.494600,-0.506996
1.840000,1.415556,5.099038,3.990471,-1.525292,-0.448004
1.844000,-1.101098,3.264237,3.822940,-0.387225,-0.408012
1.848000,-3.387784,1.400156,3.596935,1.050446,-0.389222
1.852000,-5.166315,-0.245310,3.431256,2.742765,-0.392819
1.856000,-6.277119,-1.557884,3.290271,4.449656,-0.418931
1.860000,-6.706123,-2.569038,3.002494,5.799325,-0.466620
1.864000,-6.571790,-3.418006,2.335536,6.410477,-0.533910
1.868000,-6.076561,-4.278539,1.100316,6.028560,-0.617867
1.872000,-5.437888,-5.275539,-0.754360,4.625307,-0.714698
1.876000,-4.820239,-6.419878,-3.091239,2.422468,-0.819939
1.880000,-4.288114,-7.585176,-5.599316,-0.169982,-0.928565
1.884000,-3.794312,-8.533929,-7.868456,-2.678448,-1.035219
1.888000,-3.206601,-8.987182,-9.503774,-4.709416,-1.134449
1.892000,-2.363173,-8.713449,-10.237455,-6.058230,-1.220833
1.896000,-1.141003,-7.610019,-10.002905,-6.745532,-1.289299
1.900000,0.485783,-5.748374,-8.945450,-6.970827,-1.335233
1.904000,2.415086,-3.369804,-7.367197,-7.001661,-1.354724
1.908000,4.425095,-0.829160,-5.624888,-7.045781,-1.344691
1.912000,6.219828,1.493539,-4.017551,-7.155297,-1.303031
1.916000,7.499194,3.288987,-2.701994,-7.201040,-1.228698
1.920000,8.034681,4.391089,-1.664854,-6.927548,-1.121763
1.924000,7.727784,4.804312,-0.758959,-6.066959,-0.983439
1.928000,6.635678,4.680135,0.210352,-4.467376,-0.816042
1.932000,4.955169,4.249338,1.382451,-2.184568,-0.622891
1.936000,2.970571,3.734718,2.760273,0.500139,-0.408260
1.940000,0.981356,3.273481,4.181326,3.145204,-0.177211
1.944000,-0.772223,2.873796,5.353999,5.277184,0.064583
1.948000,-2.160713,2.420524,5.946347,6.533408,0.311059
1.952000,-3.182455,1.727416,5.698019,6.768599,0.555895
1.956000,-3.941557,0.617633,4.515635,6.087460,0.792852
1.960000,-4.593762,-0.994226,2.518392,4.791741,1.015810
1.964000,-5.279764,-3.047482,0.015384,3.262372,1.219181
1.968000,-6.064343,-5.326745,-2.576199,1.823425,1.397950
1.972000,-6.902557,-7.504575,-4.847474,0.637880,1.547936
1.976000,-7.642987,-9.222610,-6.507965,-0.326101,1.665888
1.980000,-8.067831,-10.186752,-7.453682,-1.246950,1.749594
1.984000,-7.958528,-10.246991,-7.771745,-2.341736,1.797979
1.988000,-7.166230,-9.436256,-7.681005,-3.740905,1.811114
1.992000,-5.667405,-7.956513,-7.432450,-5.398483,1.790190
1.996000,-3.586133,-6.117751,-7.205723,-7.073252,1.737507
2.000000,-1.175703,-4.247274,-7.039174,-8.392049,1.656323
2.004000,1.235219,-2.600750,-6.818809,-8.971696,1.550783
2.008000,3.318061,-1.300750,-6.329398,-8.556262,1.425693
2.012000,4.819319,-0.322621,-5.349767,-7.115674,1.286403
2.016000,5.614962,0.469779,-3.756722,-4.870428,1.138574
2.020000,5.728617,1.251826,-1.599045,-2.229434,0.987932
2.024000,5.309009,2.154357,0.885782,0.334574,0.840130
2.028000,4.574737,3.197257,3.321137,2.428440,0.700441
2.032000,3.743638,4.263457,5.290850,3.847040,0.573688
2.036000,2.967091,5.123581,6.457795,4.610773,0.463928
2.040000,2.290056,5.502945,6.659040,4.917746,0.374417
2.044000,1.647624,5.170483,5.947452,5.034389,0.307428
2.048000,0.899467,4.020418,4.565302,5.166824,0.264210
2.052000,-0.110467,2.120002,2.860110,5.365444,0.244941
2.056000,-1.486216,-0.293860,1.171692,5.499536,0.248728
2.060000,-3.226272,-2.867781,-0.269543,5.311772,0.273647
2.064000,-5.200966,-5.220422,-1.398965,4.533041,0.316847
2.068000,-7.170101,-7.038280,-2.310371,3.010305,0.374645
2.072000,-8.834367,-8.149366,-3.189201,0.799069,0.442706
2.076000,-9.909366,-8.553853,-4.212937,-1.819785,0.516183
2.080000,-10.198291,-8.401323,-5.455071,-4.404569,0.589983
2.084000,-9.643981,-7.924652,-6.829649,-6.481240,0.658880
2.088000,-8.344851,-7.353287,-8.097109,-7.685527,0.717805
2.092000,-6.529495,-6.833582,-8.932205,-7.871221,0.762045
2.096000,-4.497891,-6.383789,-9.029605,-7.141435,0.787390
2.100000,-2.546301,-5.896971,-8.211700,-5.795984,0.790383
2.104000,-0.896287,-5.191587,-6.499991,-4.214372,0.768390
2.108000,0.349969,-4.090735,-4.124915,-2.719215,0.719799
2.112000,1.218367,-2.504711,-1.468119,-1.472211,0.644051
2.116000,1.831711,-0.487377,1.042270,-0.440799,0.541702
2.120000,2.351813,1.753073,3.049652,0.554190,0.414432
2.124000,2.911139,3.894729,4.360415,1.729579,0.264978
2.128000,3.556759,5.581163,4.978503,3.215391,0.097106
2.132000,4.224173,6.517571,5.074139,4.964727,-0.084551
2.136000,4.748920,6.550577,4.898591,6.735295,-0.274635
2.140000,4.913526,5.709269,4.676992,8.152335,-0.467203
2.144000,4.515518,4.193885,4.519364,8.830941,-0.655949
2.148000,3.436382,2.315204,4.380202,8.513500,-0.834397
2.152000,1.690260,0.405322,4.082255,7.168423,-0.996167
2.156000,-0.563237,-1.272783,3.395019,5.014436,-1.135089
2.160000,-3.046163,-2.588134,2.139234,2.459330,-1.245502
2.164000,-5.422353,-3.558593,0.279464,-0.024575,-1.322359
2.168000,-7.375713,-4.317233,-2.031015,-2.044710,-1.361422
2.172000,-8.681376,-5.040843,-4.469640,-3.396060,-1.359396
2.176000,-9.253175,-5.866249,-6.624758,-4.098280,-1.313982
2.180000,-9.151723,-6.822091,-8.109929,-4.348541,-1.223964
2.184000,-8.553627,-7.801142,-8.674695,-4.411982,-1.089200
2.188000,-7.690360,-8.582010,-8.273662,-4.493345,-0.910584
2.192000,-6.776415,-8.894483,-7.071378,-4.641277,-0.689998
2.196000,-5.947689,-8.508054,-5.381717,-4.723368,-0.430150
2.200000,-5.228854,-7.314122,-3.563875,-4.480836,-0.134513
2.204000,-4.538606,-5.375223,-1.909981,-3.643218,0.192912
2.208000,-3.730366,-2.924094,-0.564666,-2.056583,0.547806
2.212000,-2.656287,-0.312168,0.497716,0.224354,0.925654
2.216000,-1.232871,2.078181,1.431715,2.918892,1.322102
2.220000,0.510876,3.929057,2.431563,5.584829,1.732945
2.224000,2.419958,5.063326,3.629316,7.747378,2.154598
2.228000,4.239190,5.476427,5.016142,9.041475,2.584082
2.232000,5.671345,5.316002,6.419281,9.319249,3.019315
2.236000,6.451784,4.817110,7.542485,8.682095,3.459090
2.240000,6.418700,4.215439,8.058664,7.428391,3.903340
2.244000,5.557216,3.666592,7.721356,5.935848,4.353082
2.248000,4.005380,3.198770,6.456997,4.525408,4.810458
2.252000,2.019887,2.713458,4.404545,3.357497,5.278714
2.256000,-0.088202,2.033707,1.888279,2.398669,5.762039
2.260000,-2.030340,0.982573,-0.669665,1.469557,6.265578
2.264000,-3.607049,-0.533835,-2.865810,0.352811,6.795200
2.268000,-4.745402,-2.468567,-4.424028,-1.081079,7.357284
2.272000,-5.498248,-4.620981,-5.258285,-2.784509,7.958617
2.276000,-6.005270,-6.674386,-5.471423,-4.513666,8.605942
2.280000,-6.431471,-8.275256,-5.291635,-5.892536,9.305963
2.284000,-6.899054,-9.127883,-4.970578,-6.534832,10.064981
2.288000,-7.436819,-9.075689,-4.681184,-6.180882,10.888664
2.292000,-7.961541,-8.144153,-4.451797,-4.797740,11.781725
2.296000,-8.298383,-6.531286,-4.160121,-2.602720,12.747904
2.300000,-8.233490,-4.548775,-3.589056,-0.002535,13.789686
2.304000,-7.583789,-2.533326,-2.524037,2.531689,14.908160
2.308000,-6.262928,-0.755046,-0.854860,4.607305,16.103011
2.312000,-4.322338,0.646784,1.352777,6.019162,17.372169
2.316000,-1.954855,1.683457,3.847404,6.786499,18.712219
2.320000,0.541089,2.484629,6.245748,7.105563,20.118174
2.324000,2.827855,3.228561,8.135806,7.240018,21.583592
2.328000,4.606334,4.057775,9.194178,7.393096,23.100823
2.332000,5.683956,5.009864,9.277940,7.611788,24.660783
2.336000,6.013640,5.987311,8.460861,7.761967,26.253660
2.340000,5.692259,6.776791,7.001003,7.583321,27.868839
2.344000,4.921319,7.112836,5.252464,6.803838,29.495235
2.348000,3.941603,6.765557,3.552359,5.268616,31.121230
2.352000,2.960922,5.623455,2.120450,3.031652,32.735425
2.356000,2.097625,3.744371,1.008465,0.373897,34.326571
2.360000,1.355554,1.356629,0.112439,-2.263035,35.883813
2.364000,0.638071,-1.190735,-0.756747,-4.403274,37.397056
2.368000,-0.204934,-3.514023,-1.772025,-5.680661,38.856736
2.372000,-1.310935,-5.291940,-2.996706,-5.945910,40.254534
2.376000,-2.741478,-6.342160,-4.333152,-5.299127,41.583121
2.380000,-4.440714,-6.655472,-5.534342,-4.036617,42.836404
2.384000,-6.230684,-6.377426,-6.275197,-2.534682,44.009244
2.388000,-7.845359,-5.745316,-6.260404,-1.112857,45.097946
2.392000,-8.993907,-5.000860,-5.330063,0.069806,46.099844
2.396000,-9.436104,-4.308815,-3.526339,1.047758,47.013400
2.400000,-9.047497,-3.707444,-1.097172,2.001013,47.838059
2.404000,-7.855705,-3.106780,1.565591,3.146441,48.573970
2.408000,-6.036307,-2.334416,4.034759,4.613574,49.222175
2.412000,-3.870233,-1.213720,5.964509,6.353821,49.784148
2.416000,-1.674518,0.353390,7.178083,8.122336,50.261815
2.420000,0.274711,2.327017,7.697152,9.541648,50.657305
2.424000,1.802934,4.513623,7.704605,10.223524,50.972806
2.428000,2.867658,6.602671,7.456309,9.906931,51.210502
2.432000,3.547463,8.243430,7.173917,8.557170,51.372409
2.436000,3.997313,9.139383,6.958287,6.389874,51.460304
2.440000,4.382457,9.130841,6.754187,3.810919,51.475659
2.444000,4.812968,8.239569,6.379078,1.290450,51.419642
2.448000,5.298730,6.661219,5.604905,-0.779021,51.293112
2.452000,5.739316,4.708142,4.263021,-2.192684,51.096638
2.456000,5.952113,2.721031,2.333436,-2.968999,50.830586
2.460000,5.730224,0.977526,-0.014423,-3.303278,50.495222
2.464000,4.912902,-0.375534,-2.447641,-3.457902,50.090809
2.468000,3.447304,-1.342627,-4.553514,-3.634703,49.617705
2.472000,1.421180,-2.050123,-5.955388,-3.878910,49.076577
2.476000,-0.942576,-2.677652,-6.420601,-4.054667,48.468404
2.480000,-3.329632,-3.373412,-5.925033,-3.900144,47.794847
2.484000,-5.405958,-4.184094,-4.651954,-3.141983,47.058129
2.488000,-6.894452,-5.021999,-2.926503,-1.624182,46.261243
2.492000,-7.638106,-5.682065,-1.108876,0.600101,45.408018
2.496000,-7.629389,-5.903758,0.516063,3.249981,44.503316
2.500000,-7.000072,-5.458030,1.816319,5.883455,43.552804
2.504000,-5.973532,-4.230579,2.829733,8.024193,42.563109
2.508000,-4.795885,-2.274506,3.717794,9.305082,41.541735
2.512000,-3.665037,0.186442,4.674272,9.575372,40.496922
2.516000,-2.679967,2.805468,5.822933,8.933550,39.437767
2.520000,-1.823972,5.198282,7.143497,7.674309,38.373698
2.524000,-0.986432,7.040096,8.453205,6.172256,37.314579
2.528000,-0.015965,8.143450,9.452311,4.745320,36.270322
2.532000,1.212198,8.494348,9.819150,3.551428,35.251015
2.536000,2.736583,8.236395,9.321866,2.555137,34.266212
2.540000,4.475277,7.608694,7.906858,1.575930,33.325061
2.544000,6.230327,6.858939,5.733032,0.396896,32.435943
2.548000,7.728994,6.160890,3.138240,-1.111367,31.606284
2.552000,8.691266,5.562784,0.549158,-2.899148,30.842514
2.556000,8.904978,4.982959,-1.637544,-4.720604,30.149630
2.560000,8.285173,4.253856,-3.160293,-6.196563,29.531299
2.564000,6.901354,3.199056,-3.951092,-6.937586,28.989698
2.568000,4.963705,1.716120,-4.128633,-6.680559,28.525450
2.572000,2.773108,-0.161725,-3.929574,-5.389131,28.137742
2.576000,0.647416,-2.248974,-3.605603,-3.277923,27.824187
2.580000,-1.153706,-4.240993,-3.322518,-0.751065,27.581056
2.584000,-2.484157,-5.790226,-3.098485,1.722043,27.403341
2.588000,-3.332051,-6.599533,-2.803340,3.749196,27.284980
2.592000,-3.800930,-6.506468,-2.218609,5.125324,27.218993
2.596000,-4.058308,-5.529053,-1.136419,5.868639,27.197709
2.600000,-4.267285,-3.860472,0.539291,6.173630,27.213064
2.604000,-4.524107,-1.813480,2.726866,6.301402,27.256782
2.608000,-4.819614,0.266757,5.160925,6.452093,27.320672
2.612000,-5.037791,2.096289,7.452948,6.669445,27.396823
2.616000,-4.991214,3.520153,9.195764,6.815862,27.477902
2.620000,-4.483297,4.536067,10.080601,6.628060,27.557274
2.624000,-3.378084,5.267203,9.985154,5.831237,27.629252
2.628000,-1.657158,5.894070,9.003765,4.268252,27.689179
2.632000,0.556610,6.570893,7.409700,1.991828,27.733567
2.636000,3.013496,7.352994,5.562963,-0.717642,27.760130
2.640000,5.389004,8.162670,3.796473,-3.417889,27.767810
2.644000,7.357071,8.803144,2.319573,-5.631750,27.756733
2.648000,8.667433,9.019086,1.170743,-6.991136,27.728163
2.652000,9.200695,8.582187,0.236227,-7.343947,27.684343
2.656000,8.989316,7.375503,-0.676235,-6.787038,27.628410
2.660000,8.197477,5.447155,-1.734783,-5.613405,27.564138
2.664000,7.067048,3.016558,-2.992101,-4.195953,27.495854
2.668000,5.845546,0.427482,-4.339210,-2.851044,27.428096
2.672000,4.717903,-1.935512,-5.521941,-1.735397,27.365512
2.676000,3.761844,-3.744326,-6.216568,-0.812366,27.312555
2.680000,2.940368,-4.806262,-6.138296,0.099042,27.273337
2.684000,2.130671,-5.103030,-5.145230,1.216045,27.251431
2.688000,1.182559,-4.776015,-3.300195,2.667172,27.249675
2.692000,-0.014404,-4.066055,-0.868537,4.402514,27.270083
2.696000,-1.474985,-3.226630,1.749678,6.175096,27.313725
2.700000,-3.092713,-2.440620,4.128620,7.604159,27.380672
2.704000,-4.652596,-1.766036,5.934233,8.298485,27.469994
2.708000,-5.879484,-1.129634,7.007132,7.993643,27.579759
2.712000,-6.509015,-0.368892,7.386441,6.651575,27.707142
2.716000,-6.360287,0.692431,7.267430,4.485103,27.848473
2.720000,-5.389159,2.160641,6.909961,1.897790,27.999400
2.724000,-3.706054,4.009810,6.531509,-0.642043,28.155092
2.728000,-1.552668,6.062077,6.223550,-2.742708,28.310341
2.732000,0.755216,8.019439,5.921315,-4.199111,28.459874
2.736000,2.903665,9.537048,5.437605,-5.028618,28.598412
2.740000,4.653671,10.317975,4.547242,-5.425015,28.721036
2.744000,5.889510,10.196759,3.092633,-5.648094,28.823269
2.748000,6.630235,9.187656,1.069721,-5.896417,28.901331
2.752000,7.002819,7.481061,-1.336979,-6.212100,28.952237
2.756000,7.184339,5.390590,-3.784526,-6.455866,28.973960
2.760000,7.333333,3.264628,-5.860411,-6.362549,28.965511
2.764000,7.530503,1.393975,-7.198403,-5.656230,28.926999
2.768000,7.747900,-0.058686,-7.584381,-4.178531,28.859635
2.772000,7.855610,-1.084452,-7.015498,-1.981245,28.765714
2.776000,7.664301,-1.802899,-5.693314,0.655346,28.648541
2.780000,6.990659,-2.395822,-3.953378,3.288568,28.512329
2.784000,5.726080,-3.022979,-2.156273,5.441144,28.362031
2.788000,3.886132,-3.748771,-0.578327,6.743845,28.203219
2.792000,1.627306,-4.505162,0.661033,7.043139,28.041868
2.796000,-0.778144,-5.104107,1.611815,6.434409,27.884108
2.800000,-3.000017,-5.295417,2.442140,5.209033,27.736092
2.804000,-4.726441,-4.851818,3.344350,3.738240,27.603678
2.808000,-5.737413,-3.653571,4.434208,2.336795,27.492314
2.812000,-5.953072,-1.744150,5.679743,1.160254,27.406788
2.816000,-5.445356,0.662087,6.888562,0.171010,27.351080
2.820000,-4.408575,3.224192,7.758056,-0.812500,27.328193
2.824000,-3.099042,5.557660,7.973157,-2.007527,27.340086
2.828000,-1.761812,7.331277,7.316949,-3.542488,27.387578
2.832000,-0.565989,8.347542,5.756026,-5.366474,27.470326
2.836000,0.432706,8.583583,3.468723,-7.231222,27.586837
2.840000,1.291546,8.178712,0.806174,-8.754729,27.734540
2.844000,2.143385,7.375171,-1.802307,-9.544249,27.909860
2.848000,3.134773,6.432448,-3.967138,-9.333362,28.108346
2.852000,4.359874,5.541961,-5.442307,-8.082371,28.324841
2.856000,5.809600,4.771672,-6.178070,-6.002864,28.553702
2.860000,7.354643,4.056841,-6.308213,-3.496820,28.788923
2.864000,8.766338,3.239936,-6.077525,-1.031692,29.024459
2.868000,9.771331,2.145168,-5.737103,1.001080,29.254326
2.872000,10.124947,0.662011,-5.445138,2.396478,29.472889
2.876000,9.680567,-1.190461,-5.209656,3.171461,29.675069
2.880000,8.435383,-3.242548,-4.892863,3.519091,29.856466
2.884000,6.539062,-5.202389,-4.275517,3.697708,30.013534
2.888000,4.261006,-6.728966,-3.157191,3.904619,30.143714
2.892000,1.927045,-7.525194,-1.455863,4.180170,30.245516
2.896000,-0.158177,-7.422792,0.730449,4.383393,30.318529
2.900000,-1.779992,-6.432159,3.124026,4.247707,30.363445
2.904000,-2.854659,-4.741376,5.331139,3.495580,30.381999
2.908000,-3.432132,-2.663629,6.950730,1.967853,30.376920
2.912000,-3.660585,-0.550961,7.689558,-0.284519,30.351773
2.916000,-3.724135,1.299431,7.446075,-2.981593,30.310851
2.920000,-3.774097,2.717296,6.334931,-5.680848,30.258931
2.924000,-3.874470,3.686962,4.643871,-7.903631,30.201189
2.928000,-3.978926,4.324736,2.737967,-9.280123,30.142856
2.932000,-3.945725,4.813474,0.945502,-9.655444,30.089138
2.936000,-3.586611,5.318399,-0.535909,-9.123266,30.044896
2.940000,-2.734559,5.912774,-1.680638,-7.973488,30.014521
2.944000,-1.309680,6.538709,-2.612256,-6.575398,30.001742
2.948000,0.638034,7.016847,-3.525290,-5.242346,30.009440
2.952000,2.921602,7.102266,-4.582532,-4.128339,30.039583
2.956000,5.250504,6.568964,-5.826459,-3.194957,30.093095
2.960000,7.293612,5.294726,-7.136651,-2.260038,30.169826
2.964000,8.758283,3.318095,-8.252556,-1.105914,30.268563
2.968000,9.458228,0.848268,-8.852422,0.395295,30.387039
2.972000,9.354640,-1.776911,-8.663048,2.191913,30.522049
2.976000,8.557537,-4.173238,-7.560723,4.034981,30.669528
2.980000,7.288320,-6.006169,-5.628881,5.540702,30.824698
2.984000,5.813894,-7.073969,-3.149249,6.314861,30.982297
2.988000,4.372996,-7.349101,-0.530139,6.089401,31.136691
2.992000,3.115935,-6.968437,1.806046,4.822881,31.282184
2.996000,2.075587,-6.175798,3.537151,2.725518,31.413094
3.000000,1.175602,-5.236069,4.521852,0.197942,31.524131
3.004000,0.275152,-4.349340,4.816503,-2.292812,31.610462
3.008000,-0.766689,-3.593326,4.628175,-4.356384,31.667988
3.012000,-2.025996,-2.911736,4.220059,-5.787455,31.693440
3.016000,-3.470171,-2.152243,3.804871,-6.602630,31.684550
3.020000,-4.948897,-1.139316,3.464483,-6.993709,31.640120
3.024000,-6.223362,0.241477,3.124756,-7.218305,31.560096
3.028000,-7.026678,1.978572,2.593985,-7.471936,31.445563
3.032000,-7.137461,3.909961,1.650879,-7.793350,31.298744
3.036000,-6.445645,5.750782,0.149225,-8.040015,31.122888
3.040000,-4.990024,7.163761,-1.899424,-7.943476,30.922204
3.044000,-2.956777,7.851976,-4.295304,-7.224936,30.701679
3.048000,-0.638809,7.644467,-6.687108,-5.723957,30.466950
3.052000,1.633026,6.548012,-8.662987,-3.490940,30.224093
3.056000,3.568119,4.747805,-9.868303,-0.805421,29.979407
3.060000,4.979574,2.556942,-10.107956,1.889855,29.739173
3.064000,5.817095,0.330761,-9.400499,4.115860,29.509493
3.068000,6.160856,-1.627414,-7.965077,5.501739,29.296014
3.072000,6.177785,-3.139462,-6.146885,5.891190,29.103813
3.076000,6.056147,-4.183419,-4.306087,5.376471,28.937161
3.080000,5.937690,-4.871902,-2.710231,4.245660,28.799393
3.084000,5.868785,-5.388781,-1.465195,2.866308,28.692814
3.088000,5.785430,-5.904645,-0.509428,1.550448,28.618642
3.092000,5.536339,-6.501652,0.331326,0.450608,28.576944
3.096000,4.937308,-7.131853,1.247712,-0.472509,28.566683
3.100000,3.840437,-7.624658,2.346776,-1.401974,28.585743
3.104000,2.195493,-7.740616,3.585267,-2.555390,28.631053
3.108000,0.086306,-7.254992,4.761387,-4.060388,28.698696
3.112000,-2.272465,-6.043003,5.570449,-5.864667,28.784055
3.116000,-4.576170,-4.138234,5.704547,-7.717937,28.882056
3.120000,-6.498974,-1.744631,4.962560,-9.235307,28.987279
3.124000,-7.771447,0.803587,3.331131,-10.020823,29.094274
3.128000,-8.243894,3.122265,1.007639,-9.804726,29.197647
3.132000,-7.919092,4.874730,-1.644494,-8.544072,29.292412
3.136000,-6.943646,5.854587,-4.193910,-6.447284,29.374062
3.140000,-5.562196,6.029866,-6.259919,-3.913887,29.438824
3.144000,-4.048098,5.535111,-7.612135,-1.410106,29.483752
3.148000,-2.629913,4.615569,-8.219264,0.674112,29.506860
3.152000,-1.437226,3.541376,-8.230020,2.133567,29.507204
3.156000,-0.478859,2.521211,-7.896662,2.984505,29.484904
3.160000,0.339268,1.642503,-7.468916,3.417742,29.441130
3.164000,1.163719,0.857722,-7.097146,3.689683,29.378094
3.168000,2.127454,0.019307,-6.779271,3.994479,29.298900
3.172000,3.287503,-1.047307,-6.370239,4.369137,29.207495
3.176000,4.588446,-2.460760,-5.650528,4.669373,29.108437
3.180000,5.861068,-4.216361,-4.427833,4.625168,29.006779
3.184000,6.860475,-6.160577,-2.634410,3.956256,28.907858
3.188000,7.330226,-8.015354,-0.384314,2.501049,28.817029
3.192000,7.076061,-9.447386,2.032428,0.309279,28.739555
3.196000,6.026042,-10.160008,4.218808,-2.340281,28.680280
3.200000,4.260033,-9.979776,5.780297,-5.004198,28.643555
3.204000,1.998034,-8.909662,6.439777,-7.203349,28.632943
3.208000,-0.448075,-7.131857,6.116796,-8.565556,28.651161
3.212000,-2.748073,-4.959032,4.946187,-8.933576,28.699912
3.216000,-4.629679,-2.749523,3.229101,-8.398017,28.779831
3.220000,-5.936454,-0.812865,1.334910,-7.245149,28.890413
3.224000,-6.652529,0.665805,-0.413699,-5.841265,29.030050
3.228000,-6.886753,1.657971,-1.830952,-4.496421,29.196041
3.232000,-6.822326,2.272556,-2.904664,-3.361890,29.384720
3.236000,-6.648561,2.694279,-3.767471,-2.397407,29.591475
3.240000,-6.495370,3.099271,-4.615956,-1.419612,29.811051
3.244000,-6.390697,3.578474,-5.607269,-0.210274,30.037581
3.248000,-6.253838,4.094065,-6.772952,1.357823,30.264898
3.252000,-5.926242,4.484263,-7.982056,3.231774,30.486673
3.256000,-5.230709,4.515386,-8.968123,5.159798,30.696644
3.260000,-4.040534,3.964229,-9.412315,6.755903,30.888908
3.264000,-2.336344,2.703356,-9.053463,7.622452,31.058005
3.268000,-0.233917,0.761413,-7.786776,7.487941,31.199213
3.272000,2.027854,-1.663073,-5.715637,6.307710,31.308636
3.276000,4.134753,-4.239236,-3.138011,4.288821,31.383367
3.280000,5.771404,-6.583919,-0.469008,1.829424,31.421591
3.284000,6.695899,-8.358137,1.872783,-0.605364,31.422623
3.288000,6.797862,-9.350942,3.578840,-2.625971,31.386926
3.292000,6.121439,-9.525877,4.525311,-4.027234,31.316095
3.296000,4.847534,-9.015176,4.785884,-4.824973,31.212760
3.300000,3.240517,-8.065178,4.579036,-5.209472,31.080534
3.304000,1.575571,-6.951200,4.170447,-5.435716,30.923795
3.308000,0.067604,-5.890235,3.767493,-5.696485,30.747590
3.312000,-1.176558,-4.979551,3.442259,-6.027188,30.557410
3.316000,-2.171963,-4.179962,3.111386,-6.281781,30.358990
3.320000,-3.028923,-3.349277,2.579374,-6.188973,30.158058
3.324000,-3.897696,-2.313364,1.629048,-5.466713,29.960195
3.328000,-4.900800,-0.949637,0.125763,-3.952304,29.770537
3.332000,-6.075505,0.744373,-1.902725,-1.694816,29.593682
3.336000,-7.343993,2.623438,-4.242313,1.026881,29.433450
3.340000,-8.521276,4.416707,-6.533594,3.770036,29.292764
3.344000,-9.359951,5.795091,-8.367360,6.054552,29.173554
3.348000,-9.618017,6.462314,-9.400870,7.507166,29.076705
3.352000,-9.131273,6.242669,-9.458655,7.969451,29.001996
3.356000,-7.867243,5.135336,-8.580575,7.530420,28.948152
3.360000,-5.945181,3.319401,-7.003090,6.474759,28.912875
3.364000,-3.615612,1.106827,-5.079794,5.166721,28.892965
3.368000,-1.204285,-1.140872,-3.169791,3.915075,28.884413
3.372000,0.964198,-3.108792,-1.530864,2.869687,28.882624
3.376000,2.640274,-4.604438,-0.255820,1.989040,28.882521
3.380000,3.700728,-5.592718,0.728871,1.089061,28.878825
3.384000,4.164288,-6.179139,1.602772,-0.048515,28.866225
3.388000,4.166822,-6.549106,2.554491,-1.550788,28.839555
3.392000,3.904923,-6.884044,3.682077,-3.364072,28.794092
3.396000,3.566041,-7.283661,4.930783,-5.235914,28.725648
3.400000,3.266235,-7.720258,6.090348,-6.778794,28.630814
3.404000,3.014682,-8.040951,6.854478,-7.593255,28.507049
3.408000,2.715166,-8.018036,6.923313,-7.406437,28.352824
3.412000,2.204517,-7.429707,6.111904,-6.172073,28.167654
3.416000,1.315514,-6.146216,4.427142,-4.095463,27.952159
3.420000,-0.055660,-4.191005,2.084716,-1.573631,27.708030
3.424000,-1.897020,-1.757491,-0.540259,0.929128,27.438022
3.428000,-4.062471,0.827785,-3.015713,3.023570,27.145776
3.432000,-6.292336,3.182520,-4.970264,4.504917,26.835773
3.436000,-8.268756,4.965621,-6.190426,5.388521,26.513091
3.440000,-9.690822,5.961818,-6.662983,5.863634,26.183374
3.444000,-10.348321,6.130432,-6.551292,6.184131,25.852419
3.448000,-10.171717,5.601098,-6.114396,6.541304,25.526137
3.452000,-9.245941,4.621141,-5.600149,6.968937,25.210217
3.456000,-7.783127,3.470790,-5.150517,7.319280,24.909999
3.460000,-6.063264,2.375522,-4.753288,7.319160,24.630267
3.464000,-4.359090,1.441870,-4.256684,6.685295,24.374992
3.468000,-2.868551,0.639331,-3.441615,5.253822,24.147279
